Unnamed: 0,name,address,type,location,Mon_Stime,Mon_Dtime,Tue_Stime,Tue_Dtime,Wed_Stime,Wed_Dtime,Thu_Stime,Thu_Dtime,Fri_Stime,Fri_Dtime,Sat_Stime,Sat_Dtime,Sun_Stime,Sun_Dtime,telephone,lat,lng,district
761,300壯士跨時代健身中心(三重店),新北市三重區正義北路154號B1,學校、大型集會場所,健身房入口處,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,934168659,25.066275,121.496469,三重區
762,天鏡科技股份有限公司,新北市新莊區復興路一段3號五樓,其他,公司大廳入口處右側,570,1020,570,1020,570,1020,570,1020,570,1020,NaN,NaN,NaN,NaN,02-29111819*13,25.0416364,121.445502,新莊區
763,新北市政府社會局文山社會福利服務中心,新北市新店區中正路263巷16號5樓,其他,新北市政府文山社會福利服務中心,480,1080,480,1080,480,1080,480,1080,480,1080,NaN,NaN,NaN,NaN,02-22180866,24.9728789,121.537986,新店區
764,小胖威利病友關懷協會北區小作所,新北市新店區中正路512號2樓,其他,小作所玄關,510,1020,510,1020,510,1020,510,1020,510,1020,0,0,0,0,,24.983255,121.533963,新店區
765,新北市新泰社會福利服務中心,新北市新莊區福營路277號4樓,其他,新泰社福中心牆上,480,1080,480,1080,480,1080,480,1080,480,1080,NaN,NaN,NaN,NaN,02-2805-5731*102,25.0293364,121.4278179,新莊區
766,新北市政府社會局委託辦理淡水沙崙身心障礙者日間照顧中心,新北市淡水區沙崙路300號1樓,其他,新北市政府社會局委託辦理淡水沙崙身心障礙者日間照顧中心,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,0226805868分機530,25.1869792,121.4277064,淡水區
767,尖點科技股份有限公司,新北市樹林區佳園路三段203號,其他,一樓大廳,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,NaN,NaN,919488717,24.9471591,121.3852641,樹林區
768,柏文健康事業股份有限公司永和分公司,新北市永和區福和路103號B1,其他,柏文健康事業股份有限公司永和分公司,360,0,360,0,360,0,360,0,360,0,360,0,480,0,937180830,25.00774,121.521863,永和區
769,新北市坪林區公所,新北市坪林區坪林街101號,其他,大門右側,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,0916-195-319,24.9360521,121.7116191,坪林區
770,健身工廠新店廠,新北市新店區北宜路一段2號2樓,學校、大型集會場所,健身工廠新店廠私人教練區,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,480,1439,02-32342186#234,24.9582109,121.5377593,新店區
771,埔墘行有限公司,新北市中和區員山路502號4樓之1,其他,女廁前,480,1030,480,1030,480,1030,480,1030,480,1030,NaN,NaN,NaN,NaN,(02) 8668-3600,25.0076495,121.4799841,中和區
772,香港商世界健身事業有限公司永和民權分公司,新北市永和區民權路53號B1,學校、大型集會場所,健身中心大門入口處,360,0,360,0,360,0,360,0,360,0,360,0,360,0,,24.9967049,121.5201964,永和區
773,新莊生命紀念館,新北市新莊區壽山路162之1號,其他,家屬休息區,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,02-29929891#131,25.031117,121.4158433,新莊區
774,新北市新莊區公所,新北市新莊區中正路176號,其他,10樓禮堂,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-24972250#1505,25.0358282,121.4503822,新莊區
775,新北市瑞芳區公所,新北市瑞芳區逢甲路82號,其他,一樓左側靠近公文收發處,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,933234759,25.1088525,121.809907,瑞芳區
776,富弘家電股份有限公司,新北市五股區五權六路11號,其他,辦公室外,480,1050,480,1050,480,1050,480,1050,480,1050,0,0,0,0,965165237,25.0646078,121.4496956,五股區
777,法商台灣迪卡儂瑞芳倉庫,新北市瑞芳區楓子瀨路1巷9號F棟,其他,1F大廳,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,965165237,25.1026587,121.7744872,瑞芳區
778,法商台灣迪卡儂瑞芳倉庫,新北市瑞芳區楓子瀨路1巷9號F棟,其他,2F餐廳,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,(02)2264-2666,25.1026587,121.7744872,瑞芳區
779,香港商世界健身事業有限公司土城分公司,新北市土城區青雲路152號5樓,學校、大型集會場所,迪斯尼購物廣場5樓,360,0,360,0,360,0,360,0,360,0,360,0,360,0,982118222,24.9831458,121.4585622,土城區
780,香港商世界健身事業有限公司土城海山分公司,新北市土城區明德路二段62號B1,學校、大型集會場所,客服櫃台前方,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,(02)2254-5000,24.9831786,121.4484579,土城區
781,香港商世界健身事業有限公司板橋雙十分公司,新北市板橋區雙十路二段143號B1,學校、大型集會場所,B1飲料販賣機旁,360,0,360,0,360,0,360,0,360,0,360,0,360,0,918920785,25.0280316,121.4746955,板橋區
782,香港商世界健身事業有限公司三重五華分公司,新北市三重區五華街282號4樓(世界健身),學校、大型集會場所,洽談區,360,0,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,(03)283-8888分機51004,25.0879576,121.4865522,三重區
783,桃園捷運A2三重站,新北市三重區捷運路36號,交通要衝,穿堂層詢問處附近(非付費區),360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,(03)283-8888分機51004,25.0552076,121.4831524,三重區
784,桃園捷運A6泰山貴和站,新北市泰山區新北大道六段460號,交通要衝,穿堂層公共男廁前(付費區),360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,933919676,25.0336124,121.4226432,泰山區
785,桃園捷運A3新北產業園區站,新北市新莊區五工路37號,交通要衝,穿堂層,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,02-77159038,25.0616718,121.4589458,新莊區
786,好市多股份有限公司新莊分公司,新北市新莊區建國一路138號一樓,大型購物場所,賣場BI收銀機台前方,600,1290,600,1290,600,1290,600,1290,600,1290,600,1290,600,1290,02-77159038,25.0271307,121.4341972,新莊區
787,好市多股份有限公司新莊分公司,新北市新莊區建國一路138號一樓,大型購物場所,賣場一樓手扶梯上方,600,1290,600,1290,600,1290,600,1290,600,1290,600,1290,600,1290,226087165,25.0271307,121.4341972,新莊區
788,新北市政府警察局林口分局忠孝派出所,新北市林口區忠孝二路57號,其他,志工台旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,2968-8299*21,25.070071,121.3633121,林口區
789,新北市立板橋幼兒園本園,新北市板橋區中正路375巷48號,其他,公共活動區域走廊,480,960,480,960,480,960,480,960,480,960,NaN,NaN,NaN,NaN,(02)86844111#4122,25.0202003,121.4535186,板橋區
790,中國砂輪企業股份有限公司樹林廠,新北市樹林區中山路二段151巷16號,其他,1樓大廳門口右手邊,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,981656500,24.9769708,121.4078361,樹林區
791,艾克斯股份有限公司,新北市中和區新生街122號1樓及B1,學校、大型集會場所,B1大教室門外。,540,1439,540,1439,540,1439,540,1439,540,1439,540,1439,540,1439,920799896,25.001521,121.4834502,中和區
792,新北市立三重幼兒園,新北市三重區新北大道一段9號2樓,其他,幼兒園辦公室2樓,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,(02)7749-3117,25.0611074,121.4891317,三重區
793,國立臺灣師範大學林口校區,新北市林口區仁愛路1段2號,學校、大型集會場所,體育館1樓,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-26940000,25.0790108,121.3881378,林口區
794,香港商世界健身事業有限公司汐止分公司,新北市汐止區中興路168號2樓,學校、大型集會場所,客服櫃檯前方二樓往三樓手扶梯旁,360,0,360,0,360,0,360,0,360,0,360,0,360,0,02-2679-1931#4300,25.0652979,121.632174,汐止區
795,中國砂輪企業(股)有限公司-鶯歌廠,新北市鶯歌區中山路64號,其他,警衛室後方,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-22765006 分機1008,24.957209,121.3514834,鶯歌區
796,新北市鶯歌區公有零售市場,新北市鶯歌區建國路108號,其他,休息室旁邊,480,780,480,780,480,780,480,780,480,780,480,780,480,780,02-22765006 分機1008,24.9543091,121.3531831,鶯歌區
797,新北市五股區公有零售市場,新北市五股區工商路3號,大型購物場所,一樓飲食區旁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,02-22765006 分機1008,25.082923,121.4392282,五股區
798,新北市三峽區公有零售市場,新北市三峽區民生街186號,其他,市場1樓廁所旁,420,780,420,780,420,780,420,780,420,780,420,780,420,780,02-22765006 分機1008,24.934952,121.3710488,三峽區
799,新北市新莊區第一公有零售市場,新北市新莊區新莊路315號,其他,市場2樓管理室,240,720,240,720,240,720,240,720,240,720,240,720,240,720,02-22765006 分機1008,25.034009,121.4533746,新莊區
800,新北市板橋區黃石公有零售市場,新北市板橋區宮口街37號,其他,市場公告欄旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-22765006 分機1008,25.0106871,121.4570245,板橋區
801,新北市淡水區中山公有零售市場,新北市淡水區中山路77號,其他,市場1樓管理室,360,780,360,780,360,780,360,780,360,780,360,780,360,780,02-22765006 分機1008,25.170338,121.4426546,淡水區
802,新北市泰山區公有零售市場,新北市泰山區全興路212號,其他,市場1樓電子看板旁,390,930,390,930,390,930,390,930,390,930,360,930,360,930,02-22765006 分機1008,25.0562788,121.4336296,泰山區
803,新北市樹林區保安攤集場,新北市樹林區保安街一段14巷,其他,管理室,360,720,360,720,360,720,360,720,360,720,360,720,360,720,02-22765006 分機1008,24.9949523,121.429016,樹林區
804,新北市板橋區湳興公有零售市場,新北市板橋區中興路63號,其他,市場1樓樓梯旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-22765006 分機1008,25.0075829,121.4556158,板橋區
805,新北市新店區碧潭公有零售市場,新北市新店區新店路159號,其他,市場1樓樓梯旁,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,02-22765006 分機1008,24.9553271,121.5370134,新店區
806,新北市汐止區林森攤集場,新北市汐止區汐止國道高速公路高架橋下（15K+265至15K+397處）,其他,市場管理室,420,780,420,780,420,780,420,780,420,780,420,780,420,780,02-22765006 分機1008,25.0818163,121.6685335,汐止區
807,新北市金山區第一公有零售市場,新北市金山區中山路188號,其他,市場1樓布告欄,360,780,360,780,360,780,360,780,360,780,360,780,360,780,02-22765006 分機1008,25.2214999,121.6380331,金山區
808,新北市汐止區中正市場,新北市汐止區中正路206號,其他,市場2樓管理室神龕旁,480,720,480,720,480,720,480,720,480,720,480,720,480,720,02-22765006 分機1008,25.0690631,121.6584601,汐止區
809,新北市新店區中央公有零售市場,新北市新店區中央5街60號,其他,市場1樓廁所旁,540,1080,540,1080,540,1080,540,1080,540,1080,540,1080,540,1080,02-22765006 分機1008,24.9752936,121.5278215,新店區
810,新北市蘆洲區永平公有零售市場,新北市蘆洲區永平街1號,其他,市場1樓側門(往廣場門)旁,360,780,360,780,360,780,360,780,360,780,360,780,360,780,02-22765006 分機1008,25.0903409,121.459313,蘆洲區
811,新北市淡水區中正美食廣場,新北市淡水區中正路115號,其他,市場1樓大門旁,660,1200,660,1200,660,1200,660,1200,660,1200,660,1200,660,1200,02-22765006 分機1008,25.1700261,121.4397925,淡水區
812,新北市貢寮區澳底公有零售市場,新北市貢寮區仁愛路79號,其他,市場1樓,360,720,360,720,360,720,360,720,360,720,360,720,360,720,02-22765006 分機1008,25.0546659,121.9268279,貢寮區
813,新北市瑞芳區第一公有零售市場,新北市瑞芳區明燈路3段2號,其他,市場1樓廁所旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-22765006 分機1008,25.1076136,121.8089135,瑞芳區
814,新北市汐止區忠厚公有零售市場,新北市汐止區樟樹一路137巷26號,其他,市場1樓共食區旁,420,780,420,780,420,780,420,780,420,780,420,780,420,780,02-22765006 分機1008,25.0661257,121.6407433,汐止區
815,新北市汐止區金龍公有零售市場,新北市汐止區中興路250號,其他,市場1樓管理室,420,780,420,780,420,780,420,780,420,780,420,780,420,780,02-22765006 分機1008,25.0683778,121.629517,汐止區
816,新北市三重區重新公有零售市場,新北市三重區重新路一段87-6號,其他,市場1樓後門旁,540,1260,540,1260,540,1260,540,1260,540,1260,540,1260,540,1260,02-22765006 分機1008,25.063706,121.501212,三重區
817,新北市汐止區秀豐市場,新北市汐止區汐止火車站旁台鐵橋下,其他,市場辦公室,900,1140,900,1140,900,1140,900,1140,900,1140,900,1140,900,1140,02-22765006 分機1008,25.068315,121.661734,汐止區
818,新北市三重區中央公有零售市場,新北市三重區中央北路26號,其他,市場1樓後門佈告欄旁,480,780,480,780,480,780,480,780,480,780,480,780,480,780,02-22765006 分機1008,25.0644304,121.5006347,三重區
819,新北市蘆洲區蘆洲公有零售市場,新北市蘆洲區成功路160號,其他,市場1樓攤位共食區旁,660,1200,660,1200,660,1200,660,1200,660,1200,660,1200,660,1200,02-22765006 分機1008,25.0832562,121.4716408,蘆洲區
820,新北市三重區光明公有零售市場,新北市三重區重安街70號,大型購物場所,市場1樓前側出入口左側柱,540,900,540,900,540,900,540,900,540,900,540,900,540,900,02-22765006 分機1008,25.0569573,121.4916519,三重區
821,新北市永和區永安公有零售市場,新北市永和區安樂路431號,其他,市場1樓辦公室旁,420,840,420,840,420,840,420,840,420,840,420,840,420,840,02-22765006 分機1008,25.0044799,121.5142842,永和區
822,新北市中和區枋寮公有零售市場,新北市中和區中和路74號,其他,市場1樓樓梯旁,480,1140,480,1140,480,1140,480,1140,480,1140,480,1140,480,1140,02-22765006 分機1008,25.000504,121.501019,中和區
823,新北市汐止區觀光夜市,新北市汐止區水源路一段至新興路之台鐵橋下,其他,市場管理室,960,1260,960,1260,960,1260,960,1260,960,1260,960,1260,960,1260,02-22765006 分機1008,25.0623574,121.6559726,汐止區
824,新北市雙溪區公有零售市場,新北市雙溪區太平路50號,其他,市場1樓市場1樓清潔人員辦公室內,420,960,420,960,420,960,420,960,420,960,420,960,420,960,02-22765006 分機1008,25.035316,121.8646158,雙溪區
825,新北市瑞芳區瑞芳美食廣場,新北市瑞芳區民生街35巷2號,其他,市場1樓共食區旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-22765006 分機1008,25.1070257,121.8062467,瑞芳區
826,新北市萬里區萬里公有零售市場,新北市萬里區瑪鋉路261號,其他,市場管理室,300,780,300,780,300,780,300,780,300,780,300,780,300,780,02-22765006 分機1008,25.1807789,121.6887922,萬里區
827,新北市萬里區萬里野柳臨時攤販集中場,新北市萬里區野柳里港東路攤販街2號（野柳風景特定區海洋地質公園前）,其他,市場攤位旁空間,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,02-22765006 分機1008,25.205185,121.69136,萬里區
828,新北市永和區溪洲公有零售市場,新北市永和區勵行街42-1號,其他,市場1樓側門旁,420,840,420,840,420,840,420,840,420,840,420,840,420,840,26658020,25.0135193,121.5167281,永和區
829,新北市坪林遊客中心,新北市坪林區北宜路八段67號,其他,一樓大門入口右側,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,8522-9968#120,24.9353442,121.7053616,坪林區
830,晶冠開發股份有限公司,新北市新莊區五工路66號,大型購物場所,1樓大廳服務台右側,660,1320,660,1320,660,1320,660,1320,660,1320,630,1320,630,1320,02-24962109,25.0638243,121.4585994,新莊區
831,時雨學校財團法人新北市私立時雨高級中學,新北市瑞芳區祈堂路217號,學校、大型集會場所,2樓教官室門口,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,,25.1096182,121.8553557,瑞芳區
832,FIB健身俱樂部,新北市中和區景安路34號B1,學校、大型集會場所,FIB健身俱樂部B1,420,120,420,120,420,120,420,120,420,120,420,120,420,120,77177177,24.9983849,121.507064,中和區
833,江翠國小地下停車場,新北市板橋區文化路二段413號B1,其他,停車場B1管理室旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26192153,25.0322229,121.4732596,板橋區
834,新北市政府環境保護局八里垃圾掩埋場(古厝),新北市八里區下罟里中山路三段403號,其他,八里垃圾掩埋場(古厝),480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,910655069,25.1386196,121.3770657,八里區
835,新北市政府警察局瑞芳分局卯澳派出所,新北市貢寮區福連街18號,其他,卯澳派出所1樓值班台後方,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,02-24901504,25.0129085,121.9879286,貢寮區
836,新北市政府警察局瑞芳分局和美派出所,新北市貢寮區和美街30號,其他,一樓值班臺前,480,1320,480,1320,480,1320,480,1320,480,1320,480,1320,480,1320,02-24931744,25.0829116,121.9135665,貢寮區
837,新北市政府警察局瑞芳分局柑腳派出所,新北市雙溪區長源里柑腳19號,其他,進大門左側,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-24961529,25.014873,121.804111,雙溪區
838,新北市政府警察局瑞芳分局水湳洞派出所,新北市瑞芳區洞頂路8號,其他,一樓左側,480,NaN,480,NaN,480,NaN,480,NaN,480,NaN,NaN,1320,480,1320,02-24972009,25.121638,121.8619316,瑞芳區
839,新北市政府警察局瑞芳分局瑞濱派出所,新北市瑞芳區建基路一段5之1號,其他,備勤室入口左側,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-24972527,25.1210304,121.8195832,瑞芳區
840,新北市政府警察局瑞芳分局猴硐派出所,新北市瑞芳區九芎橋路96號,其他,1樓值班台旁,360,NaN,360,NaN,360,NaN,360,NaN,360,NaN,360,1320,360,1320,921956237,25.0933991,121.8332483,瑞芳區
841,儒億科技股份有限公司台北廠區,新北市五股區五權五路13號,其他,一樓大門入口右側,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-2263-5200,25.0641528,121.4506698,五股區
842,萬大中和施工處,新北市土城區金城路三段299號1樓,其他,辦公室一樓,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,912568462,24.9912116,121.47442,土城區
843,皇昌營造中和安邦段青年社會住宅新建統包工程,新北市中和區連城路142號,其他,工務所1樓走道中間,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22722181#1351,24.9986509,121.495219,中和區
844,國立臺灣藝術大學,新北市板橋區大觀路一段59號,學校、大型集會場所,音樂系長廊,360,0,360,0,360,0,360,0,360,0,360,0,360,0,02-26209199,25.005238,121.4475927,板橋區
845,北新醫療社團法人北新醫院,新北市淡水區忠寮里演戲埔腳1-2號,其他,一樓大廳門診旁邊,480,960,480,960,480,960,480,960,480,960,480,960,480,960,922150079,25.1935574,121.4748744,淡水區
846,新北市板橋地政事務所,新北市板橋區實踐路1號,其他,一樓大門入口右側,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,(02)2926-6888#6100,25.0086191,121.4636352,板橋區
847,國立臺灣圖書館,新北市中和區中安街85號,大型休閒場所,新生門入口左側,540,1260,540,1260,540,1260,540,1260,540,1260,540,1260,540,1260,,25.0014761,121.5126447,中和區
848,台北港埠通商股份有限公司,新北市八里區商港路133號,其他,台北港埠通商股份有限公司中控室門口,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25.1532968,121.389441,八里區
849,台北港埠通商股份有限公司,新北市八里區商港路133號,其他,台北港埠通商股份有限公司行政大樓一樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926352903,25.1532968,121.389441,八里區
850,健康同樂股份有限公司 (2h fitness),新北市三峽區學成路398號4樓,學校、大型集會場所,入口處左邊,510,1350,510,1350,510,1350,510,1350,510,1350,510,1350,510,1350,26362111,24.9442116,121.3782395,三峽區
851,新北巿三芝區公所,新北市三芝區中山路一段32號,其他,一樓,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,(03)283-8888分機51004,25.2578473,121.501045,三芝區
852,桃園捷運A4新莊副都心站,新北市新莊區新北大道四段188號,交通要衝,穿堂層詢問處附近(非付費區),360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,(03)283-8888分機51004,25.0593624,121.4461393,新莊區
853,桃園捷運A5泰山站,新北市泰山區新北大道四段431號,交通要衝,穿堂層詢問處附近(付費區),360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,360,1380,032838888#59002,25.0530918,121.4396809,泰山區
854,桃園捷運A9林口站,新北市林口區八德路290號,交通要衝,二樓平台層(非付費區),340,9,340,9,340,9,340,9,340,9,340,9,340,9,032838888#59002,25.065777,121.361246,林口區
855,桃園捷運A9林口站,新北市林口區八德路290號,交通要衝,三樓穿堂層PAO對面,340,9,340,9,340,9,340,9,340,9,340,9,340,9,986197867,25.065777,121.361246,林口區
856,誠隆汽車股份有限公司淡水分公司,新北市淡水區民權路39號,其他,服務廠客休室,510,1140,510,1140,510,1140,510,1140,510,1140,510,1140,510,1140,02-29926655,25.1408206,121.4600724,淡水區
857,裕信汽車股份有限公司 林口分公司,新北市林口區文化一路一段98號,其他,客戶休息區,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,02-29926655,25.0709523,121.3734263,林口區
858,裕信汽車股份有限公司 汐止分公司,新北市汐止區大同路一段154-5號,其他,客戶休息區,510,1140,510,1140,510,1140,510,1140,510,1140,510,1050,510,1050,02-29926655,25.0551372,121.6328127,汐止區
859,裕信汽車股份有限公司 汐止展示間,新北市汐止區大同區一段199號,其他,展示間,510,1290,510,1290,510,1290,510,1290,510,1290,510,1290,510,1290,02-29926655,25.0616059,121.6397184,汐止區
860,裕信汽車股份有限公司 中和分公司,新北市中和區中山路二段594號,其他,客戶休息區,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,02-29926655,25.005315,121.4821997,中和區
861,裕信汽車股份有限公司 中和展示間,新北市中和區中正路955號,其他,展示間,510,1320,510,1320,510,1320,510,1320,510,1320,540,1320,540,1320,02-29926655,25.0070368,121.4830745,中和區
862,裕信汽車股份有限公司 土城分公司,新北市土城區大安路85號,其他,客戶休息區,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,02-29926655,24.9679365,121.4327729,土城區
863,裕信汽車股份有限公司 板橋分公司,新北市板橋區文化路2段266號,其他,客戶休息區,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,02-29926655,25.0288516,121.4717059,板橋區
864,裕信汽車股份有限公司 集賢分公司,新北市三重區集賢路195號,其他,客戶休息室,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,02-29926655,25.087883,121.4842535,三重區
865,裕信汽車股份有限公司 新店分公司,新北市新店區中興路三段9號,其他,客戶休息區,510,1140,510,1140,510,1140,510,1140,510,1140,510,1050,510,1050,02-29926655,24.9782672,121.545218,新店區
866,裕信汽車股份有限公司 輔大分公司,新北市新莊區中正路562號,其他,客戶休息室,510,1050,510,1050,510,1050,510,1050,510,1050,510,1050,NaN,NaN,(02)86915691,25.0311199,121.4290993,新莊區
867,新北市汐止國民運動中心,新北市汐止區汐科路321號,學校、大型集會場所,5F體適能中心,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,(02)86915691,25.0652071,121.65723,汐止區
868,新北市汐止國民運動中心,新北市汐止區汐科路321號,學校、大型集會場所,2樓大門口,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,(02)2674-9918,25.0652071,121.65723,汐止區
869,大板根溫泉度假酒店,新北市三峽區插角里79號,大型公眾浴場或溫泉區,酒店1樓接待大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26401237,24.867158,121.4056153,三峽區
870,新北市政府警察局汐止分局橫科派出所,新北市汐止區民權街2段87號,其他,新北市政府警察局汐止分局橫科派出所,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26942819,25.0476124,121.6191064,汐止區
871,新北市政府警察局汐止分局社后派出所,新北市汐止區中興路108號,其他,新北市政府警察局汐止分局社后派出所,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,952556080,25.0638311,121.6335463,汐止區
872,新北市永和國民運動中心,新北市永和區永利路250號,學校、大型集會場所,1F電梯口左前方,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,952556080,25.0031865,121.5244217,永和區
873,新北市永和國民運動中心,新北市永和區永利路250號,學校、大型集會場所,4F電梯口左前方,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,0932-575624,25.0031865,121.5244217,永和區
874,成吉思汗健身俱樂部三重旗艦館,新北市三重區捷運路11號,學校、大型集會場所,B1多功能訓練區旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0932-575624,25.0563854,121.485717,三重區
875,成吉思汗健身俱樂部三重旗艦館,新北市三重區捷運路11號,學校、大型集會場所,1樓教室前走廊,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,289928388,25.0563854,121.485717,三重區
876,鐵木真健身館有限公司,新北市新莊區中原路137號B1,學校、大型集會場所,入口場館接待區,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,22722181#1351,25.0542208,121.4547274,新莊區
877,國立臺灣藝術大學,新北市板橋區大觀路一段59號,學校、大型集會場所,古蹟系辦公室前,480,1320,480,1320,480,1320,480,1320,480,1320,NaN,NaN,NaN,NaN,28059999-2230,25.005238,121.4475927,板橋區
878,台北海洋科技大學(淡水校本部),新北市淡水區濱海路3段150號,學校、大型集會場所,圖資大樓(福環樓)入口處,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-77388000-1350,25.1929495,121.4257526,淡水區
879,亞東科技大學淡水校區警衛室內,新北市淡水區新北市淡水區濱海路三段25號,學校、大型集會場所,新北市淡水區濱海路三段25號,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,22112581-224,25.1905382,121.4279124,淡水區
880,新北市私立中信高級中等學校,新北市新店區安興路1號,學校、大型集會場所,學務處,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,985363310,24.9669098,121.5149211,新店區
881,新北市中和區中和國民小學,新北市中和區中和路100號,學校、大型集會場所,警衛室旁,360,1320,360,1320,360,1320,360,1320,360,1320,480,960,480,960,958726978,24.9992868,121.5011342,中和區
882,新北市永和區永平國民小學,新北市永和區保生路25號,學校、大型集會場所,永平國小二聖樓一樓,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,958726978,25.0078894,121.505616,永和區
883,新北市永和區永平國民小學,新北市永和區保生路25號,學校、大型集會場所,永平國小活動中心一樓,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,02-2942-2349*823,25.0078894,121.505616,永和區
884,新北市中和區興南國民小學,新北市中和區興南路一段135巷24號,學校、大型集會場所,健康中心外,450,1080,450,1080,450,1080,450,1080,450,1080,NaN,NaN,NaN,NaN,29434353＃823,24.9868926,121.5094613,中和區
885,新北市中和區秀山國民小學,新北市中和區立人街2號,學校、大型集會場所,勤學樓後棟123教室,480,960,480,960,480,960,480,960,480,960,NaN,NaN,NaN,NaN,912282853,24.9949029,121.5210529,中和區
886,新北市板橋區大觀國民小學,新北市板橋區大觀路一段30號,學校、大型集會場所,活力樓三樓平台電梯門口,450,1080,450,1080,450,1080,450,1080,450,1080,450,1080,450,1080,22577193-55,25.0085816,121.4494217,板橋區
887,新北市板橋區文德國民小學,新北市板橋區英士路179號,學校、大型集會場所,學校大門口警衛室,360,1260,360,1260,360,1260,360,1260,360,1260,480,1020,480,1020,26745666#859,25.0233902,121.4589005,板橋區
